Current Disposal Year;Current Disposal Month;Current Disposal Month Name;Gender;Age Group;Ethnicity (4+1);Offence Group;Current Disposal;Offence Count
2022;6;June;Male;Adult;White;Drugs - Other;Out of Court;1
2022;6;June;Male;Adult;White;Drugs - Other;Police Bail;1
2022;6;June;Male;Adult;White;Drugs - Other;Prosecution;91
2022;6;June;Male;Adult;White;Drugs - Other;Released Under Investigation;15
2022;6;June;Male;Adult;White;Murder;No Further Action;9
2022;6;June;Male;Adult;White;Murder;Prosecution;7
2022;6;June;Male;Adult;White;Murder;Released Under Investigation;1
2022;6;June;Male;Adult;White;Other Offence;No Further Action;1.281
2022;6;June;Male;Adult;White;Other Offence;Other Disposals;293
2022;6;June;Male;Adult;White;Other Offence;Out of Court;142
2022;6;June;Male;Adult;White;Other Offence;Police Bail;5
2022;6;June;Male;Adult;White;Other Offence;Prosecution;909
2022;6;June;Male;Adult;White;Other Offence;Released Under Investigation;95
2022;6;June;Male;Adult;White;Other Offence;To Court;325
2022;6;June;Male;Adult;White;Robbery;No Further Action;28
2022;6;June;Male;Adult;White;Robbery;Other Disposals;1
2022;6;June;Male;Adult;White;Robbery;Police Bail;1
2022;6;June;Male;Adult;White;Robbery;Prosecution;20
2022;6;June;Male;Adult;White;Robbery;Released Under Investigation;2
2022;6;June;Male;Adult;White;Sexual Offences;No Further Action;168
2022;6;June;Male;Adult;White;Sexual Offences;Other Disposals;11
2022;6;June;Male;Adult;White;Sexual Offences;Out of Court;6
2022;6;June;Male;Adult;White;Sexual Offences;Police Bail;3
2022;6;June;Male;Adult;White;Sexual Offences;Prosecution;79
2022;6;June;Male;Adult;White;Sexual Offences;Released Under Investigation;53
2022;6;June;Male;Adult;White;Weapons;No Further Action;129
2022;6;June;Male;Adult;White;Weapons;Other Disposals;3
2022;6;June;Male;Adult;White;Weapons;Out of Court;8
2022;6;June;Male;Adult;White;Weapons;Prosecution;133
2022;6;June;Male;Adult;White;Weapons;Released Under Investigation;11
2022;6;June;Male;Adult;White;Weapons;To Court;1
2022;6;June;Male;Not Recorded;Asian;Sexual Offences;No Further Action;1
2022;6;June;Male;Not Recorded;Black;Other Offence;Other Disposals;1
2022;6;June;Male;Not Recorded;Other ;Other Offence;Prosecution;1
2022;6;June;Male;Not Recorded;White;Drug Possession;No Further Action;1
2022;6;June;Male;Not Recorded;White;Other Offence;Other Disposals;1
2022;6;June;Male;Not Recorded;White;Other Offence;To Court;1
2022;6;June;Male;Youth;Asian;Assault;No Further Action;16
2022;6;June;Male;Youth;Asian;Assault;Prosecution;4
2022;6;June;Male;Youth;Asian;Assault;Released Under Investigation;2
2022;6;June;Male;Youth;Asian;Drug Possession;No Further Action;12
2022;6;June;Male;Youth;Asian;Drug Possession;Out of Court;2
2022;6;June;Male;Youth;Asian;Drug Possession;Prosecution;3
2022;6;June;Male;Youth;Asian;Drug Supply;No Further Action;8
2022;6;June;Male;Youth;Asian;Drug Supply;Out of Court;1
2022;6;June;Male;Youth;Asian;Drug Supply;Police Bail;1
2022;6;June;Male;Youth;Asian;Drug Supply;Prosecution;2
2022;6;June;Male;Youth;Asian;Drug Supply;Released Under Investigation;5
2022;6;June;Male;Youth;Asian;Drugs - Other;No Further Action;1
2022;6;June;Male;Youth;Asian;Drugs - Other;Prosecution;1
2022;6;June;Male;Youth;Asian;Murder;No Further Action;2
2022;6;June;Male;Youth;Asian;Other Offence;No Further Action;39
2022;6;June;Male;Youth;Asian;Other Offence;Other Disposals;4
2022;6;June;Male;Youth;Asian;Other Offence;Prosecution;13
2022;6;June;Male;Youth;Asian;Other Offence;Released Under Investigation;3
2022;6;June;Male;Youth;Asian;Other Offence;To Court;1
2022;6;June;Male;Youth;Asian;Robbery;No Further Action;16
